asa_code,regex,explanation
105534,105534: \(Primary\|Secondary\) No provisioning state in response to route\-table change request route\-table (?<route_table_name>\S+)$,A response to an Azure route-table change request was received but it did not contain a provisioningState value containing the route-table change status.
105535,105535: \(Primary\|Secondary\) No response to route\-table change request for route\-table (?<route_table_name>\S+) from (?<url>\S+)$,No response was received to an Azure route-table change request.
105536,105536: \(Primary\|Secondary\) Failed to obtain Azure authentication header for route status request for route (?<route_name>\S+)$,An Azure access token was not able to be obtained for an Azure route status query.
105537,105537: \(Primary\|Secondary\) Unexpected status in response to route state request for route (?<route_name>\S+): (?<status>\S+) \((?<status_string>.+)\)$,A response to an Azure route state request was received but the HTTP status code in the response was not 200 (OK).
105538,105538: \(Primary\|Secondary\) Failure reading response to route state request for route (?<route_name>\S+)$,An internal error occurred while receiving a response to an Azure route state request.
105539,105539: \(Primary\|Secondary\) No response to route state request for route (?<route_name>\S+) from (?<url>\S+)$,No response was received to an Azure route state request.
105544,105544: \(Primary\|Secondary\) Error creating load balancer probe socket for port (?<port>\S+)$,An internal error occurred while attempting to create a socket for responding to probes from an Azure Load Balancer.
106001,106001: (?<direction>\S+) (?<transport>\S+) connection (?<action>\w+) from (?<src_ip>[0-9.]+)\/(?<src_port>\d+) to (?<dest_ip>[0-9.]+)\/(?<dest_port>\d+) flags .* on interface (?<interface>\S+),"An attempt was made to connect to an inside address is denied by the security policy that is defined for the specified traffic type. The IP address displayed is the real IP address instead of the IP address that appears through NAT. Possible tcp_flags values correspond to the flags in the TCP header that were present when the connection was denied. For example, a TCP packet arrived for which no connection state exists in the Secure Firewall ASA, and it was dropped. The tcp_flags in this packet are FIN and ACK. The tcp_flags are as follows:"
106002,106002: (?<transport>\S+) Connection (?<action>\w+) by (?<direction>\S+) list (?<rule_id>\S+) src (?<src_ip>[0-9.]+) dest (?<dest_ip>[0-9.]+),"The specified connection failed because of an outbound deny command. The protocol variable can be ICMP, TCP, or UDP."
106006,106006: (?<action>\w+) (?<direction>\S+) (?<transport>\S+) from (?<src_ip>[0-9.]+)\/(?<src_port>\d+) to (?<dest_ip>[0-9.]+)\/(?<dest_port>\d+) on interface (?<interface>\S+),An inbound UDP packet was denied by the security policy that is defined for the specified traffic type.
106007,106007: (?<action>\w+) (?<direction>\S+) (?<transport>\S+) from (?<src_ip>[0-9.]+)\/(?<src_port>\d+) to (?<dest_ip>[0-9.]+)\/(?<dest_port>\d+) due to,A UDP packet containing a DNS query or response was denied.
106010,106010: (?<action>\w+) (?<direction>\S+) (?<transport>\S+) src (?<src_interface>\S+):(?<src_ip>[0-9.]+)\/(?<src_port>\d+) (?<data>.*)?dst (?<dest_interface>\S+):(?<dest_ip>[0-9.]+)\/(?<dest_port>\d+),An inbound connection was denied by your security policy.
106011,106011: Deny inbound \(No xlate\) (?<protocol_src_interface_ip_port_dst_interface_nameif_ip_port>\S+)$,"The message appears under normal traffic conditions if there are internal users that are accessing the Internet through a web browser. Any time a connection is reset, when the host at the end of the connection sends a packet after the Secure Firewall ASA receives the connection reset, this message appears. It can typically be ignored."
106013,106013: Dropping echo request from (?<src_ip>[0-9.]+) to PAT address (?<dest_ip>[0-9.]+),The Secure Firewall ASA discarded an inbound ICMP Echo Request packet with a destination address that corresponds to a PAT global address. The inbound packet is discarded because it cannot specify which PAT host should receive the packet.
106015,106015: (?<action>\w+) (?<transport>\S+) \(.*\) .*from (?:(?<src_ip>[0-9.]+)|(?<src_host>[^\/]+))\/(?<src_port>\d+) to (?:(?<dest_interface>\S+):)?(?:(?<dest_ip>[0-9.]+)|(?<dest_host>[^\/]+))\/(?<dest_port>\d+) flags (?<flags>.*?)\s+on interface (?<interface>\S+),"The Secure Firewall ASA discarded a TCP packet that has no associated connection in the Secure Firewall ASA connection table. The Secure Firewall ASA looks for a SYN flag in the packet, which indicates a request to establish a new connection. If the SYN flag is not set, and there is no existing connection, the Secure Firewall ASA discards the packet."
106016,106016: Deny IP spoof from \(\s*(?<src_ip>[0-9.]+)\s*\) to (?<dest_ip>[0-9.]+) on interface (?<interface>.*),"A packet arrived at the Secure Firewall ASA interface that has a destination IP address of 0.0.0.0 and a destination MAC address of the Secure Firewall ASA interface. In addition, this message is generated when the Secure Firewall ASA discarded a packet with an invalid source address, which may include one of the following or some other invalid address:"
106017,106017: Deny IP due to Land Attack from (?<src_ip>[0-9.]+) to (?<dest_ip>[0-9.]+),"The Secure Firewall ASA received a packet with the IP source address equal to the IP destination, and the destination port equal to the source port. This message indicates a spoofed packet that is designed to attack systems. This attack is referred to as a Land Attack."
106018,106018: ICMP packet (?<icmp_type>\S+) denied by outbound list (<?<access_list>\S+) src (?<src_ip>[0-9.]+) dest (?<dest_ip>[0-9.]+),The outgoing ICMP packet with the specified ICMP from local host (inside_address) to the foreign host (outside_address) was denied by the outbound ACL list.
106021,106021: Deny (?<transport>\w+) reverse path check from (?<src_ip>[0-9.]+) to (?<dest_ip>[0-9.]+) on interface (?<interface>.*),"An attack is in progress. Someone is attempting to spoof an IP address on an inbound connection. Unicast RPF, also known as reverse route lookup, detected a packet that does not have a source address represented by a route and assumes that it is part of an attack on your Secure Firewall ASA. This message appears when you have enabled Unicast RPF with the ip verify reverse-path command. This feature works on packets input to an interface; if it is configured on the outside, then the Secure Firewall ASA checks packets arriving from the outside. The Secure Firewall ASA looks up a route based on the source_address. If an entry is not found and a route is not defined, then this message appears and the connection is dropped. If there is a route, the Secure Firewall ASA checks which interface it corresponds to. If the packet arrived on another interface, it is either a spoof or there is an asymmetric routing environment that has more than one path to a destination. The Secure Firewall ASA does not support asymmetric routing. If the Secure Firewall ASA is configured on an internal interface, it checks static route command statements or RIP, and if the source_address is not found, then an internal user is spoofing their address."
106022,106022: Deny (?<transport>\w+) connection spoof from (?<src_ip>[0-9.]+) to (?<dest_ip>[0-9.]+) on interface (?<interface>.*),"A packet matching a connection arrived on a different interface from the interface on which the connection began. In addition, the ip verify reverse-path command is not configured. For example, if a user starts a connection on the inside interface, but the Secure Firewall ASA detects the same connection arriving on a perimeter interface, the Secure Firewall ASA has more than one path to a destination. This is known as asymmetric routing and is not supported on the Secure Firewall ASA . An attacker also might be attempting to append packets from one connection to another as a way to break into the Secure Firewall ASA . In either case, the Secure Firewall ASA shows this message and drops the connection."
106101,106101: Number of cached deny\-flows for ACL log has reached limit \((?<number>\S+)\)$,"If you configured the log option for an ACL deny statement ( access-list id deny command), and a traffic flow matches the ACL statement, the Secure Firewall ASA caches the flow information. This message indicates that the number of matching flows that are cached on the Secure Firewall ASA exceeds the user-configured limit (using the access-list deny-flow-max command). This message might be generated as a result of a DoS attack."
107002,107002: RIP pkt failed from (?<ip>(?:\[[^\]]+\]|(?:(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)\.){3}(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)|[0-9a-fA-F:.]+)): version=(?<number>\S+) on (?<interface>\S+) (?<interface_name>\S+)$,"A router bug, a packet with non-RFC values inside, or a malformed entry may have caused this message to appear. This should not happen, and may be an attempt to exploit the routing table of the ASA."
108002,108002: SMTP replaced (?<string>\S+): out (?<src_ip>(?:\[[^\]]+\]|(?:(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)\.){3}(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)|[0-9a-fA-F:.]+)) in (?<src_ip_2>(?:\[[^\]]+\]|(?:(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)\.){3}(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)|[0-9a-fA-F:.]+)) data: (?<string_2>\S+)$,A Mail Guard (SMTP) message has been generated by the inspect esmtp command. The ASA has replaced an invalid character in an e-mail address with a space.
108003,108003: Terminating ESMTP connection; malicious pattern detected in the mail address from (?<source_interface>\S+):(?<src_ip>(?:\[[^\]]+\]|(?:(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)\.){3}(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)|[0-9a-fA-F:.]+))/(?<src_port>\d+) to (?<dst_interface>\S+):(?<dst_ip>(?:\[[^\]]+\]|(?:(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)\.){3}(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)|[0-9a-fA-F:.]+))/(?<dst_port>\d+)\. Mail Address:(?<string>\S+)$,The ASA has detected a malicious pattern in an e-mail address and drops the connection. An attack is in progress.
108004,108004: (?<ph_0___action>\S+) ESMTP (?<req_resp>\S+) from (?<src_interface>\S+):(?<src_ip>(?:\[[^\]]+\]|(?:(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)\.){3}(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)|[0-9a-fA-F:.]+))/(?<src_port>\d+) to (?<dst_interface>\S+):(?<dst_ip>(?:\[[^\]]+\]|(?:(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)\.){3}(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)|[0-9a-fA-F:.]+))/(?<dst_port>\d+); (?<further_info>.+)$,"An ESMTP classification is performed on an ESMTP message, and the specified criteria are satisfied. The configured action is taken."
108005,108005: (?<ph_0___received>\S+) ESMTP (?<req_resp>\S+) from (?<src_interface>\S+):(?<src_ip>(?:\[[^\]]+\]|(?:(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)\.){3}(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)|[0-9a-fA-F:.]+))/(?<src_port>\d+) to (?<dst_interface>\S+):(?<dst_ip>(?:\[[^\]]+\]|(?:(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)\.){3}(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)|[0-9a-fA-F:.]+))/(?<dst_port>\d+); (?<further_info>.+)$,"An ESMTP classification is performed on an ESMTP message, and the specified criteria are satisfied. The standalone log action is taken."
108007,108007: TLS started on ESMTP session between client (?<src_interface>\S+):(?<src_ip>(?:\[[^\]]+\]|(?:(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)\.){3}(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)|[0-9a-fA-F:.]+))/(?<src_port>\d+) and server (?<dst_interface>\S+):(?<dst_ip>(?:\[[^\]]+\]|(?:(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)\.){3}(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)|[0-9a-fA-F:.]+))/(?<dst_port>\d+)$,"On an ESMTP connection, the server has responded with a 220 reply code to the client STARTTLS command. The ESMTP inspection engine no longer inspects the traffic on this connection."
109001,109001: Auth start for (?<user_2>\S+) '(?<user>\S+)' from (?<src_ip>(?:\[[^\]]+\]|(?:(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)\.){3}(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)|[0-9a-fA-F:.]+))/(?<src_port>\d+) to (?<dst_ip>(?:\[[^\]]+\]|(?:(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)\.){3}(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)|[0-9a-fA-F:.]+))/(?<dst_port>\d+)$,The ASA is configured for AAA and detects an authentication request by the specified user.
109002,109002: Auth from (?<src_ip>(?:\[[^\]]+\]|(?:(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)\.){3}(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)|[0-9a-fA-F:.]+))/(?<src_port>\d+) to (?<dst_ip>(?:\[[^\]]+\]|(?:(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)\.){3}(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)|[0-9a-fA-F:.]+))/(?<dst_port>\d+) failed \(server (?<ip>(?:\[[^\]]+\]|(?:(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)\.){3}(?:25[0-5]|2[0-4]\d|1\d\d|[1-9]?\d)|[0-9a-fA-F:.]+)) failed\) on (?<interface>\S+) (?<interface_name>\S+)$,An authentication request failed because the specified authentication server cannot be contacted by the module.
